Cód. Producto AFB;Producto;Presentación;Cód. Tamaño;Tamaño;Cod. Lab. AFB;Laboratorio;Cod. Fam. AFB;Familia AFB;Cód. Ppio. AFB;Principio Activo;Cód. Barras;Troquel;Cód. Tipo Rct. AFB;Tipo Receta
33485;CEFALEXINA FECOFAR;500 mg susp.x 60 ml;C;CHICO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798006300479;5069811;A;VENTA BAJO RECETA ARCHIVADA
56629;SANIBIOTIC AUSTRAL;500 mg susp.x 90 ml;C;CHICO;007;AUSTRAL  S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798011653546;4970913;A;VENTA BAJO RECETA ARCHIVADA
39156;SANIBIOTIC;500 mg susp.x 90 ml;C;CHICO;141;LERSAN;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798011651801;4970912;A;VENTA BAJO RECETA ARCHIVADA
20637;CEPOREXIN;500 mg susp.x 90 ml;C;CHICO;203;ROEMMERS;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795345123530;3915322;A;VENTA BAJO RECETA ARCHIVADA
46921;LAFEXINA;500 mg susp.x 90 ml;C;CHICO;397;LAFEDAR;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798021291455;4616082;A;VENTA BAJO RECETA ARCHIVADA
58715;CEFALEXINA HLB;500 mg susp.x 90 ml;C;CHICO;681;HLB PHARMA;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798081269777;666371;A;VENTA BAJO RECETA ARCHIVADA
37683;FABOTOP;500 mg susp.x 90 ml;C;CHICO;891;SAVANT GENER;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798032932057;5538002;A;VENTA BAJO RECETA ARCHIVADA
05601;CEFALEXINA ARGENTIA;500 mg susp.x 90 ml;C;CHICO;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798129410185;3126952;A;VENTA BAJO RECETA ARCHIVADA
18460;SEPTILISIN;500 mg susp.x 90 ml;G;GRANDE;021;BAGO S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7790375261337;2791762;A;VENTA BAJO RECETA ARCHIVADA
33486;CEFALEXINA FECOFAR;500 mg susp.x 90 ml;G;GRANDE;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798006300486;5069812;A;VENTA BAJO RECETA ARCHIVADA
36746;CEPOREXIN;500 mg susp.x 120 ml;G;GRANDE;203;ROEMMERS;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795380003606;3915323;A;VENTA BAJO RECETA ARCHIVADA
46920;LAFEXINA;500 mg susp.x 120 ml;G;GRANDE;397;LAFEDAR;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798021291783;4616083;A;VENTA BAJO RECETA ARCHIVADA
05605;CEFALEXINA ARGENTIA;500 mg susp.x 120 ml;G;GRANDE;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798129410192;3126953;A;VENTA BAJO RECETA ARCHIVADA
07166;CEFALEXINA RICHET;500mg comp.ran.x16(TRZB);M;MEDIANO;196;RICHET S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795336233125;2835312;A;VENTA BAJO RECETA ARCHIVADA
58422;CEFALEXINA RICHET;500mg comp.ran.x24(TRZB);T;TERCERO;196;RICHET S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795336294768;2835313;A;VENTA BAJO RECETA ARCHIVADA
41278;CEPOREXIN DUO 750;750 mg susp.ped.x 90 ml;C;CHICO;203;ROEMMERS;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795345123479;5714262;A;VENTA BAJO RECETA ARCHIVADA
51282;CEFALEXINA LABSA;750 mg susp.x 90 ml;C;CHICO;635;LABSA;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798141213863;9951282;A;VENTA BAJO RECETA ARCHIVADA
41604;CEFALEXINA ARGENTIA DUO;750 mg susp.x 90 ml;C;CHICO;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798129411014;5674713;A;VENTA BAJO RECETA ARCHIVADA
58717;CEFALEXINA HLB;1000 mg comp. x 16;C;CHICO;681;HLB PHARMA;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798081269760;666268;A;VENTA BAJO RECETA ARCHIVADA
05073;KEFORAL;1000 mg comp.rec.x 8;C;CHICO;518;IVAX ARGENTINA S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795326002434;2405572;A;VENTA BAJO RECETA ARCHIVADA
58632;BUTEFINA DUO;1000 mg comp.rec.x 14;C;CHICO;891;SAVANT GENER;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798032936826;6460002;A;VENTA BAJO RECETA ARCHIVADA
52279;SINURIT;1000 mg comp.rec.x 16;C;CHICO;235;MICROSULES ARGENTINA S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7791829001042;5923393;A;VENTA BAJO RECETA ARCHIVADA
34743;KEFORAL;1000 mg comp.rec.x 16;G;GRANDE;518;IVAX ARGENTINA S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795326003950;2405573;A;VENTA BAJO RECETA ARCHIVADA
26239;CEFALEXINA FABRA;1000 mg comp.x 8;C;CHICO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795332002022;4010922;A;VENTA BAJO RECETA ARCHIVADA
46922;LAFEXINA;1000 mg comp.x 8;C;CHICO;397;LAFEDAR;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798021291394;4615831;A;VENTA BAJO RECETA ARCHIVADA
38258;SEPTILISIN DUO;1000 mg comp.x 14;C;CHICO;021;BAGO S.A.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7790375262600;270713;A;VENTA BAJO RECETA ARCHIVADA
46923;LAFEXINA;1000 mg comp.x 14;M;MEDIANO;397;LAFEDAR;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798021291400;4615832;A;VENTA BAJO RECETA ARCHIVADA
46360;CEFALEXINA FABRA;1000 mg comp.x 16;G;GRANDE;087;FABRA S.R.L.;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795332021726;4010923;A;VENTA BAJO RECETA ARCHIVADA
46924;LAFEXINA;1000 mg comp.x 16;T;TERCERO;397;LAFEDAR;00004;ANTIBIÓTICO;01676;CEFALEXINA;7798021291417;4615833;A;VENTA BAJO RECETA ARCHIVADA
20636;CEPOREXIN;Ped.250 mg susp.x 90 ml;C;CHICO;203;ROEMMERS;00004;ANTIBIÓTICO;01676;CEFALEXINA;7795345123523;2435192;A;VENTA BAJO RECETA ARCHIVADA
30471;CEFEPIME RICHET;1 g f.a.x 1;O;OTROS;196;RICHET S.A.;00004;ANTIBIÓTICO;00561;CEFEPIME;7795336290999;4194170;A;VENTA BAJO RECETA ARCHIVADA
30472;CEFEPIME RICHET;2 g f.a.x 1;O;OTROS;196;RICHET S.A.;00004;ANTIBIÓTICO;00561;CEFEPIME;7795336291002;4194250;A;VENTA BAJO RECETA ARCHIVADA
56576;CEFIXIMA RICHET;400 mg comp.rec.x 6;C;CHICO;196;RICHET S.A.;00004;ANTIBIÓTICO;01740;CEFIXIMA;7795336294638;4592572;A;VENTA BAJO RECETA ARCHIVADA
04919;VIXCEF;400 mg comp.x 6;C;CHICO;021;BAGO S.A.;00004;ANTIBIÓTICO;01740;CEFIXIMA;7790375002039;3177441;A;VENTA BAJO RECETA ARCHIVADA
54127;VIXCEF;400 mg comp.x 12;G;GRANDE;021;BAGO S.A.;00004;ANTIBIÓTICO;01740;CEFIXIMA;7790375004576;3177444;A;VENTA BAJO RECETA ARCHIVADA
59281;CEFIXIMA HLB;comp.rec. x 8;C;CHICO;681;HLB PHARMA;00004;ANTIBIÓTICO;01740;CEFIXIMA;7798081260118;3172071;A;VENTA BAJO RECETA ARCHIVADA
09629;NOVACEF;comp.x 8;C;CHICO;103;GADOR S.A.;00004;ANTIBIÓTICO;01740;CEFIXIMA;7792183184488;3124631;A;VENTA BAJO RECETA ARCHIVADA
04980;VIXCEF;susp.x 30 ml;C;CHICO;021;BAGO S.A.;00004;ANTIBIÓTICO;01740;CEFIXIMA;7790375002046;3177522;A;VENTA BAJO RECETA ARCHIVADA
05036;VIXCEF;susp.x 60 ml;G;GRANDE;021;BAGO S.A.;00004;ANTIBIÓTICO;01740;CEFIXIMA;7790375002053;3177523;A;VENTA BAJO RECETA ARCHIVADA
13320;CEFTAZIDIMA RICHET;1 g iny.f.a. (C/u);O;OTROS;196;RICHET S.A.;00004;ANTIBIÓTICO;01746;CEFTAZIDIMA;7795336255202;3700071;A;VENTA BAJO RECETA ARCHIVADA
13808;CEFTAZIDIMA FABRA;1000 mg f.a.x 1;O;OTROS;087;FABRA S.R.L.;00004;ANTIBIÓTICO;01746;CEFTAZIDIMA;7795332001520;3850801;A;VENTA BAJO RECETA ARCHIVADA
04007;FORTUM;1000 mg f.a.x 1;O;OTROS;498;PHOENIX-ELEA;00004;ANTIBIÓTICO;01746;CEFTAZIDIMA;7791848220004;2950312;A;VENTA BAJO RECETA ARCHIVADA
13807;CEFTRIAXONA FABRA;1 g f.a.x 1;O;OTROS;087;FABRA S.R.L.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7795332002220;3987602;A;VENTA BAJO RECETA ARCHIVADA
56859;CEFTRIAXONA PHARMAVIAL;1 g f.a.x 1;O;OTROS;883;IBC;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7798178580188;542000;A;VENTA BAJO RECETA ARCHIVADA
13324;CEFTRIAXONA RICHET;1 g IM f.a.+a.solv.(C/u);O;OTROS;196;RICHET S.A.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7795336254403;3699692;A;VENTA BAJO RECETA ARCHIVADA
48516;ACANTEX;1 g IM f.a.x 1;O;OTROS;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7798129414510;6177551;A;VENTA BAJO RECETA ARCHIVADA
49722;ACANTEX;1 g IM f.a.x 3;G;GRANDE;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7795380001664;6177552;A;VENTA BAJO RECETA ARCHIVADA
13323;CEFTRIAXONA RICHET;1 g IV f.a.+a.solv.;O;OTROS;196;RICHET S.A.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7795336254304;3699691;A;VENTA BAJO RECETA ARCHIVADA
48556;ACANTEX;1 g IV f.a.x 1;O;OTROS;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7798129414527;6177681;A;VENTA BAJO RECETA ARCHIVADA
48557;ACANTEX;2 g IV f.a.x 1;O;OTROS;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7798129414534;6177711;A;VENTA BAJO RECETA ARCHIVADA
48555;ACANTEX;500 mg IM f.a.x 1;O;OTROS;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7798129414503;6177421;A;VENTA BAJO RECETA ARCHIVADA
14368;CEFTRIAXONA DUNCAN;1000 mg IM iny.f.a.x 1;O;OTROS;074;DUNCAN  S.C.A.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7795361423300;3642741;A;VENTA BAJO RECETA ARCHIVADA
56440;CEFTRIAXONA NORGREEN;1000 mg iny.f.a.x 1;O;OTROS;517;NORGREEN;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7798188611370;9956440;A;VENTA BAJO RECETA ARCHIVADA
13369;CEFTRIAZ;1000 mg iny.x 1;O;OTROS;064;KLONAL S.R.L.;00004;ANTIBIÓTICO;01748;CEFTRIAXONA;7795360001172;3717741;A;VENTA BAJO RECETA ARCHIVADA
17803;CEFUROXIMA RICHET;1.5 g iny.f.a.;O;OTROS;196;RICHET S.A.;00004;ANTIBIÓTICO;00379;CEFUROXIMA;7795336070102;4051931;A;VENTA BAJO RECETA ARCHIVADA
39527;CEFUROX SABOR MEJORADO;250 mg susp.oral x 50 ml;C;CHICO;498;PHOENIX-ELEA;00004;ANTIBIÓTICO;00379;CEFUROXIMA;7791848219008;4501641;A;VENTA BAJO RECETA ARCHIVADA
17800;CEFUROXIMA RICHET;500 mg comp.x 8;C;CHICO;196;RICHET S.A.;00004;ANTIBIÓTICO;00379;CEFUROXIMA;7795336070416;4052261;A;VENTA BAJO RECETA ARCHIVADA
03982;CEFUROX;750 mg f.a.x 1;O;OTROS;498;PHOENIX-ELEA;00004;ANTIBIÓTICO;00379;CEFUROXIMA;7791848219046;2659512;A;VENTA BAJO RECETA ARCHIVADA
17802;CEFUROXIMA RICHET;750 mg iny.f.a.;O;OTROS;196;RICHET S.A.;00004;ANTIBIÓTICO;00379;CEFUROXIMA;7795336070003;4051851;A;VENTA BAJO RECETA ARCHIVADA
17801;CEFUROXIMA RICHET SUSPENSION 1;jbe.x 70 ml;C;CHICO;196;RICHET S.A.;00004;ANTIBIÓTICO;00379;CEFUROXIMA;7795336070201;4052001;A;VENTA BAJO RECETA ARCHIVADA
23356;CELEBREX;200 mg caps.x 20;C;CHICO;914;ASPEN FARMA;00433;ANALGÉSICO ANTIINFLAM.;01324;CELECOXIB;7791824116222;4553622;R;VENTA BAJO RECETA
32730;CETIZINE;10 mg comp.rec.x 10;C;CHICO;138;LAZAR Y CIA. S.A.Q. E I.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795347970804;4147481;R;VENTA BAJO RECETA
32731;CETIZINE;10 mg comp.rec.x 20;G;GRANDE;138;LAZAR Y CIA. S.A.Q. E I.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795347970811;4147482;R;VENTA BAJO RECETA
06379;SALVALERG;10 mg comp.x 10;C;CHICO;107;GSK BIOPHARMA ARGENTINA S.A.;00052;ANTIHISTAMÍNICO;01758;CETIRIZINA;7796930007785;3096261;R;VENTA BAJO RECETA
09691;ZYRTEC;10 mg comp.x 10;C;CHICO;107;GSK BIOPHARMA ARGENTINA S.A.;00052;ANTIHISTAMÍNICO;01758;CETIRIZINA;7798365530647;3110271;R;VENTA BAJO RECETA
57918;CETIRIZINA TEVA;10 mg comp.x 10;C;CHICO;518;IVAX ARGENTINA S.A.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795326191442;6424842;R;VENTA BAJO RECETA
20534;SALVALERG;10 mg comp.x 30;G;GRANDE;107;GSK BIOPHARMA ARGENTINA S.A.;00052;ANTIHISTAMÍNICO;01758;CETIRIZINA;7796930002261;3096263;R;VENTA BAJO RECETA
09692;ZYRTEC;10 mg comp.x 30;G;GRANDE;107;GSK BIOPHARMA ARGENTINA S.A.;00052;ANTIHISTAMÍNICO;01758;CETIRIZINA;7798365530654;3110272;R;VENTA BAJO RECETA
56957;ALIDIAL;comp.rec.x 10;C;CHICO;903;SIEGFRIED S.A.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7798129416446;6575971;R;VENTA BAJO RECETA
36898;ATOPIX;comp.rec.x 20;C;CHICO;046;PABLO CASSARA S.R.L.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795373010246;5332552;R;VENTA BAJO RECETA
56958;ALIDIAL;comp.rec.x 30;G;GRANDE;903;SIEGFRIED S.A.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7798129416453;6575972;R;VENTA BAJO RECETA
33080;CETIRIZINA CETUS;comp.x 10;C;CHICO;048;CETUS S.R.L.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795330000587;3828961;R;VENTA BAJO RECETA
28354;CABAL;comp.x 10;C;CHICO;058;DALLAS  S.A.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795331006632;4859631;R;VENTA BAJO RECETA
18254;STOPALER;comp.x 10;C;CHICO;193;MEGALABS ARGENTINA SAU;00052;ANTIHISTAMÍNICO;01758;CETIRIZINA;7791763001634;4009031;R;VENTA BAJO RECETA
18672;CETRILER;comp.x 10;C;CHICO;397;LAFEDAR;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7798369790993;4126931;R;VENTA BAJO RECETA
18255;STOPALER;comp.x 20;G;GRANDE;193;MEGALABS ARGENTINA SAU;00052;ANTIHISTAMÍNICO;01758;CETIRIZINA;7791763001641;4009032;R;VENTA BAJO RECETA
32340;CABAL;comp.x 30;G;GRANDE;058;DALLAS  S.A.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795331006649;4859632;R;VENTA BAJO RECETA
28355;CABAL;gts.x 10 ml;C;CHICO;058;DALLAS  S.A.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795331006618;4859551;R;VENTA BAJO RECETA
32732;CETIZINE;gts.x 10 ml;C;CHICO;138;LAZAR Y CIA. S.A.Q. E I.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795347970996;5089591;R;VENTA BAJO RECETA
22526;CETRILER;gts.x 10 ml;C;CHICO;397;LAFEDAR;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7798369790986;4127001;R;VENTA BAJO RECETA
37180;ATOPIX;gts.x 20 ml;C;CHICO;046;PABLO CASSARA S.R.L.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7795373010253;5332682;R;VENTA BAJO RECETA
56959;ALIDIAL;gts.x 20 ml;C;CHICO;903;SIEGFRIED S.A.;00660;ANTIALÉRGICO ANTIHISTAMÍNICO;01758;CETIRIZINA;7798129416484;6576002;R;VENTA BAJO RECETA
06600;CICLOPENTOLATO POEN;1% colirio x 5 ml;C;CHICO;184;POEN S.A.C.I.F.I.;00235;MIDRIÁTICO;01804;CICLOPENTOLATO;7795368000467;824883;R;VENTA BAJO RECETA
34470;CILOVAS;50 mg comp.ran.x 30;C;CHICO;023;BALIARDA S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7795338004709;4994313;R;VENTA BAJO RECETA
43491;ACLUSIN;50 mg comp.x 30;C;CHICO;045;CASASCO S.A.I.C.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7791909116017;5778711;R;VENTA BAJO RECETA
42639;CILAAL 50;50 mg comp.x 30;C;CHICO;056;CRAVERI S.A.I.C.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7792234892409;5751132;R;VENTA BAJO RECETA
35843;POLICOR;50 mg comp.x 30;C;CHICO;103;GADOR S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7792183488463;5315686;R;VENTA BAJO RECETA
50862;CILOSTAZOL RICHET;50 mg comp.x 30;C;CHICO;196;RICHET S.A.;00744;ANTIPLAQUETARIO VASODILATADOR;01073;CILOSTAZOL;7795336003308;6246002;R;VENTA BAJO RECETA
55664;CILOSTANE;50 mg comp.x 30;C;CHICO;478;ECZANE;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7797416013160;6351711;R;VENTA BAJO RECETA
33607;LICUAGEN;50 mg comp.x 30;C;CHICO;498;PHOENIX-ELEA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7791848251107;5193800;R;VENTA BAJO RECETA
35043;CILOSTAL;50 mg comp.x 30;C;CHICO;498;PHOENIX-ELEA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7796285271251;5241241;R;VENTA BAJO RECETA
28385;TRASTOCIR;50 mg comp.x 30;C;CHICO;518;IVAX ARGENTINA S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7795326000867;4758571;R;VENTA BAJO RECETA
55678;CILOSPAW;50 mg comp.x 30;C;CHICO;651;ROSPAW;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798118063798;6516391;R;VENTA BAJO RECETA
59132;CITALEXON;50 mg comp.x 30;C;CHICO;681;HLB PHARMA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798081260132;6676971;R;VENTA BAJO RECETA
49305;NOVAMAS;50 mg comp.x 30;C;CHICO;704;FRANCELAB S.A.;00026;ANTIAGREGANTE PLAQUETARIO;01073;CILOSTAZOL;7798161990324;6249841;R;VENTA BAJO RECETA
52313;ZOLPLAT;50 mg comp.x 30;C;CHICO;909;NOLTER;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798084682702;5175051;R;VENTA BAJO RECETA
55696;CILAAL 50;50 mg comp.x 60;G;GRANDE;056;CRAVERI S.A.I.C.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7792234157607;5751134;R;VENTA BAJO RECETA
46983;TRASTOCIR;50 mg comp.x 60;G;GRANDE;518;IVAX ARGENTINA S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7795342000056;4758572;R;VENTA BAJO RECETA
55679;CILOSPAW;50 mg comp.x 60;G;GRANDE;651;ROSPAW;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798118063804;6516392;R;VENTA BAJO RECETA
59133;CITALEXON;50 mg comp.x 60;G;GRANDE;681;HLB PHARMA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798081260149;6676972;R;VENTA BAJO RECETA
49306;NOVAMAS;50 mg comp.x 60;G;GRANDE;704;FRANCELAB S.A.;00026;ANTIAGREGANTE PLAQUETARIO;01073;CILOSTAZOL;7798161990331;6249842;R;VENTA BAJO RECETA
59816;CILOSTANE;50 mg comp.x 60;M;MEDIANO;478;ECZANE;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7797416013474;6351712;R;VENTA BAJO RECETA
59817;CILOSTANE;50 mg comp.x 500;T;TERCERO;478;ECZANE;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7797416015379;6351713;R;VENTA BAJO RECETA
34471;CILOVAS;100 mg comp.ran.x 30;C;CHICO;023;BALIARDA S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7795338004716;4994453;R;VENTA BAJO RECETA
18992;PLETAAL;100 mg comp.x 20;C;CHICO;127;JANSSEN-CILAG;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798029230036;4189641;R;VENTA BAJO RECETA
43492;ACLUSIN;100 mg comp.x 30;C;CHICO;045;CASASCO S.A.I.C.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7791909116123;5778841;R;VENTA BAJO RECETA
42640;CILAAL 100;100 mg comp.x 30;C;CHICO;056;CRAVERI S.A.I.C.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7792234892416;5751262;R;VENTA BAJO RECETA
35844;POLICOR;100 mg comp.x 30;C;CHICO;103;GADOR S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7792183488470;5315716;R;VENTA BAJO RECETA
50863;CILOSTAZOL RICHET;100 mg comp.x 30;C;CHICO;196;RICHET S.A.;00744;ANTIPLAQUETARIO VASODILATADOR;01073;CILOSTAZOL;7795336003322;6246132;R;VENTA BAJO RECETA
51749;DENCILOX;100 mg comp.x 30;C;CHICO;312;DENVER FARMA S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798050063665;5475551;R;VENTA BAJO RECETA
59818;CILOSTANE;100 mg comp.x 30;C;CHICO;478;ECZANE;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7797416013177;6351681;R;VENTA BAJO RECETA
33609;LICUAGEN;100 mg comp.x 30;C;CHICO;498;PHOENIX-ELEA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7791848251114;5193960;R;VENTA BAJO RECETA
35044;CILOSTAL;100 mg comp.x 30;C;CHICO;498;PHOENIX-ELEA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7796285271237;5241311;R;VENTA BAJO RECETA
28386;TRASTOCIR;100 mg comp.x 30;C;CHICO;518;IVAX ARGENTINA S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7795326000874;4758651;R;VENTA BAJO RECETA
55680;CILOSPAW;100 mg comp.x 30;C;CHICO;651;ROSPAW;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798118063811;6516421;R;VENTA BAJO RECETA
59134;CITALEXON;100 mg comp.x 30;C;CHICO;681;HLB PHARMA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798081260156;6677001;R;VENTA BAJO RECETA
49307;NOVAMAS;100 mg comp.x 30;C;CHICO;704;FRANCELAB S.A.;00026;ANTIAGREGANTE PLAQUETARIO;01073;CILOSTAZOL;7798161990348;6249711;R;VENTA BAJO RECETA
52314;ZOLPLAT;100 mg comp.x 30;C;CHICO;909;NOLTER;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798084682726;5175101;R;VENTA BAJO RECETA
18993;PLETAAL;100 mg comp.x 40;G;GRANDE;127;JANSSEN-CILAG;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798029230043;4189642;R;VENTA BAJO RECETA
52591;ACLUSIN;100 mg comp.x 60;G;GRANDE;045;CASASCO S.A.I.C.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7791909116130;5778842;R;VENTA BAJO RECETA
55697;CILAAL 100;100 mg comp.x 60;G;GRANDE;056;CRAVERI S.A.I.C.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7792234158604;5751264;R;VENTA BAJO RECETA
50864;CILOSTAZOL RICHET;100 mg comp.x 60;G;GRANDE;196;RICHET S.A.;00744;ANTIPLAQUETARIO VASODILATADOR;01073;CILOSTAZOL;7795336003339;6246133;R;VENTA BAJO RECETA
37145;CILOSTAL;100 mg comp.x 60;G;GRANDE;498;PHOENIX-ELEA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7796285271244;5241312;R;VENTA BAJO RECETA
46984;TRASTOCIR;100 mg comp.x 60;G;GRANDE;518;IVAX ARGENTINA S.A.;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7795342000063;4758652;R;VENTA BAJO RECETA
55681;CILOSPAW;100 mg comp.x 60;G;GRANDE;651;ROSPAW;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798118063828;6516422;R;VENTA BAJO RECETA
59135;CITALEXON;100 mg comp.x 60;G;GRANDE;681;HLB PHARMA;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7798081260163;6677002;R;VENTA BAJO RECETA
49308;NOVAMAS;100 mg comp.x 60;G;GRANDE;704;FRANCELAB S.A.;00026;ANTIAGREGANTE PLAQUETARIO;01073;CILOSTAZOL;7798161990355;6249712;R;VENTA BAJO RECETA
55665;CILOSTANE;100 mg comp.x 60;M;MEDIANO;478;ECZANE;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7797416013467;6351682;R;VENTA BAJO RECETA
59819;CILOSTANE;100 mg comp.x 500;T;TERCERO;478;ECZANE;00371;ANTITROMBÓTICO VASODILATADOR;01073;CILOSTAZOL;7797416015386;6351683;R;VENTA BAJO RECETA
